Filename,Transcription
BR_Muzaffarpur_73759304_0851080000_BHMZCH_374815.wav,I YO I YO VEA GOODO DAT AIR ASCER ISKIN A MY BON FLA ME WIT THEADIC NEX MADLAND AN O A LOT WRIGTS IN A NON ONE O TIES LIKE YI IN A KI ON HA OR MAE HER BEN O ON E BODLA HAVE YE TO GE I O WATHIN AN
KA_Bellary_Lali57369_1631120000_KTBEMT_16192.wav,I BE TE NA ETO BABET AT ABET E MAJASTI NEKIN STID I TAT A IDRE NA NATUR TOANAGUTE DE MAT TE DAN GE OLE GUARDYBETE DEY A TE NATUR  GET TO BA AN CUL AFTER DEY A TE INGIT ORDERI NA MY LE COU A DASEVILT TY NATO BE TAT MA AVA LUCK AE BARDO
KA_Mysore_83348931_1033000000_CGBMEX_346492.wav,WEN FLEE YO PROJECT WOULD WOD THE TE A GOOD NIGHT SECORRYRO THE PROJECT WOUD CORD TIDRO I DON'T TARATCH AN THA CARDBO SHEET TO WILL AT TA WON DO NAWE CAT MADY RESAN MADER DO ILL A DRAWING BITS O DO IN GET TO MAR YO IS WORD TIDWE UNGA GIN AM GO SACATISTA I THAT OUR PROJECT WOULD KELLAMARDA KEP
WB_Kolkata_Bipa47697_0521100000_KTCMCS_142668.wav,AT WO TE BE TI E TAT ATE TA IT DBE GETTE TE TO BE I TECA TA TE CA WER TA TE EBO I TE BO I SHA  TADI SONE O TE O LI  SHE THA TE TE GOETI TEBE TEBA TA  TA BA BO EREN OMETE
BR_Araria_Guru48910_1222440000_UPVNSU_55595.wav,YOR YE CUP KEE BOFAN HAIS E SKE HARB OLD TARDY A CUP AN BOTH TRUNG BE DUNG CUP BEN A YEAR I TONGE AN COTE ROC KE GOIN A HAN YE SKIN EET YE O DEDE I SKIN E TE PARSO BE AN BOT A CHER LOCKTHIN A YEAR
BR_Saran_Sonu24658_0452370000_BHGGCH_363625.wav,IS WAT THE FUNDARABOT WEA GAD MEO JG I GOT MING UP FOT BANAARA MALA MOR DEA CABOTE SUNARE MODE TADE CILARA BOTATADI RABOTE SU NARE  COIN HI
WB_Purulia_Part30952_0937050000_WBPLOTHER_166552.wav,THE TECHEW IS QILLED ABOUT A DEGASATA WHIC I THE BULLUES ATHAT CALLETED DO TELL A RELINGER WI I TA BOOT ON A BELEIT HE SAID THE THING THAT I RELENS AT THE SETES AAGET DO SE AFTER A GASPELS EVAGET LOKING AFTER POSTA BEAI WO A MATIATON IN A ORDERII HI I THE GANLASIN RESERED TH AFTER
BR_Jamui_Part45545_1251350000_UPVNTNT_168528.wav,YE BEVABAVANAR JEO AR CUSTA ABAR HAR JODA YE CHOLOGRA THE XTEMAR OLODE YE GAD ME A COLA HAR OR ASPAMY FOOL EVY SA APA A CHIR THE CANNAN BE A CHILD
BR_Samastip_05949023_1013380000_UPVNRI_11356.wav,WE ADI GONGADI SATIN PULHE PULVE PRE PIARAN GACALA TA RANGA LIVI OADNITASTI OU PARSA GONGADISATIN AGAN HE IO EXADLY  BESALHER MUSTALGE AS PASSI BREETE BET TE FASTIA FOOLHE OU PULPAREGADIO RICH A LATER FULOKING IT APIABHEER PAAMIVI IGADIRI
KA_Bijapur_63507750_1541530000_TGNLST_11812.wav,NOW BETETTHERO YOU MEAN COOL NO TEL WHATHER YOUOTHER PURST CU SHELTE TO NOW FRIENDS TOTYOU LA LORD EN O LARSI BOR AS TO CUSHE CUR OA GIV D
CG_Rajnandg_Hime30810_0948040000_CGBTBK_252759.wav,AN DIES HE GIV FORTON WI BECAUSE H TIA DELES AS DO YER HE ME SUR LI GAT OLD ON YOU HAPE ICTUROT A HIGVYY PARTENGULAR GOD OTO ME DENAY
JH_Sahebgan_Kuda14563_1010170000_JKSBOTHER_328353.wav,BUT THE A TAGAGAR WAT IS ONARA HANYER I LY I LIAVE HERE ONE OT WOT TI SO DARABOT TEACHAR BOT THE ACTASOHAR JUST AS SA HARRARAE BUT HIS OS NOT A HARIALIGERAR
BR_Araria_Ujjw63169_1338050000_CGKDZO_115878.wav,YO E FONNY A METY AND FUNNY ME HOW CORDEY TOU ASK GIVE TO BONNY AND WAHACATUATI BENCATRI O HAPY ATO HOBE METO MEDRA THE GODY DECA I MA TUNNY AND PA WEE ALL TE O BATY UTO EQOTI TAT A TEDE CATO
WB_North24P_09407260_1639550000_WBN24PUN_193733.wav,IT A HOLO SHAM REGONON THE ONLY WAR CITY SHAM NAT TA CHILLESON YEARS A COND OF FON NEAR CHAILED A PINK COLORED JACKET OR BLACK PEN BO RERCHE YOU KNOW AS IT ID DO IPOSSI FULLY AS  REARCHER SHAM NITTA FARKAR A CALOVARCHER
BR_Kishanga_98085414_0953290000_BHKGTE_221072.wav,ITIS HER DRUAMON DIL CAR LOGOLAAN BADAN GOR ER SRABAS HASAVA GO YR ADD THE HOR COB HARO LAVA JER EGNA LO COK CHAR ITIN A PU JAVAR GOOVA CHAR QUOBS AAVAD GO I YER
BR_Sitamarhi_Prak96937_0828400000_BHSMWAS_348916.wav,YIS EMAGEMENT A MA BOD BOUGHT UP A CA DEKI DEAIIT THATS ALL APREMRABLE SAID BARDA WARDA WHICH A POULD APEARD I I I IT A HA HA JOKY HEADA BUTT A DE KITE DIDDA AND HEY ROBOT SAT A PREY LA GAY A LITTLE WELL PA HEADE HADED A TA YE DIN' PLA DIDA YIN POPE BOSA ARDY EVERY NITITOUT A AGE O I WHAT THAT CHE DEPAT DETA HEA HED
KA_Bijapur_49043023_1408080000_BHGGGY_364045.wav,TE DOU MARDABE CRIEV COMBANAME BALASHA TIBORTE NOW THE DEA A CITNASO BARIE REGECOPOBU TAO BADITAL BARDIBOROPON RELLA MRBPO TILED APALAATOBOCNREL JUN MARBEPU OTHERIN MOMARDVEPABU TOMBA DE COLIVU
BR_Gaya_Niti37639_0844220000_BHGJBR_169530.wav,YOU'RE YEKIN O DEA YOGE COT PEPBA I HE OR NO DE MAINT FOOLE BY NIG DA I E JOKI DEKIN IM E GOT PE LUMBAR TE CAE DERE HIHE ORDY HAR CA YE LO CATE HAN OR YOU A BODY BE BE CHIE WIRE IT'S NOT DE MAN O GITTIN A LOGIN HA CUTIT DE CARED THEMA
BR_Sitamarh_03516597_1122510000_TGKTHP_160390.wav,SHARA BIT LUGGAR WHO I HA PARKTIPECUPAN ALREADY S BEEN LOK BAD TAKE TO DAP TA TA CUP WHOM  YOU HADNY KE GIRA WHO AD THE CNIMY CUPY A CHANNUGGERA HATRATA CUPYER HAH BETTER EVER LEVERY BUNNE WHO I HA WO PUTTA CUPTRUSTA OT MANEVIN ATA ARA
BR_Samastip_05778212_0746470000_CGBTFA_255509.wav,CAVALICADERIAT INROMADUREEGUMANTOSUTALE OH THAT DOABY TELLTE CANAPRAGAMCARACLE THE PIPUPUITAZE IDOUSACAR PARTALTE IS THAT BEGAM CARACLETEMADU WU LAGE BY TALITY OR THAT MY PARTEPITI AN PULIPUTANT
KA_Chamrajn_Bhag97760_0822570000_BHGGBC_363551.wav,LABRY AND TI NEO GAV FA SCO WAN E I I AM WI AN ANY INDOR BUT IT I SAII RUA I CAN WUN I IT A ITER NOW WIN EAGLY MY MAI TE TEN I WEN YOUR LABOR TE CING THE GRANTAMER BUT THA LE PESPELLY LOOKE TO ME BEDIET  TO I WOENT IN A MOMENT TAKE AGAIN RUON AN AN O VERY LE TEN I AA
KA_Bijapur_61827728_1048080000_BHGGFIM_363844.wav,YOU U WOLO ME NA MARTATA A YOU RUS AN WUREGAO COMANDO THE TISKER ON A MARATA MARFATE RE OL ALOW BUTGITI A LE PUTTIG YA DE MARATA MAFATHER AND MUDRING THE DIGGERA LAST MINA MAR FATERE WELL E HE TIN A MENING ON THIS ITORA LE LO QOLTE DRUNO CANAGRO MINGAN FOR THA RORLA
WB_North24P_68927277_1438440000_TGKCS_56237.wav,AT THE LOK NGRADITARISIN GO TOE HIG CHER WAR THE BONOCO ON A COLOR WITH YOKAR ON HER SHARISHIN GORCHER WEN Y WHI THEN BLACK COLORED SHAT BOA CHIM BLUE COLORED ANT WUL ACHER AT HE LOOKED HARD
KA_Bijapur_19177433_1609310000_KTBJPP_273830.wav,NOTICEME THREDON THE POMCOSONTOP E TOL BONCONTAN OTERYRINDIN A ON THER NO MAYA BECAMNT OAHANAGA A GE PERTOLADY JELL LIKE T WITH E YO THE WON LO WAGHARDY GRONAMUM TELLOANINCILLAN AG BEK ANO THE CEPROMCON TAAN DO PERTOLA THE GELLOW BECABE WO APERTO THE JEALOSHIUAN TAON THE TANAVIN A PETLBANCONR QERTEI THIN UPON THE RANDAMO BECAME THE ROMICO ON TE PETULBON CATER WI
CG_Bastar_64832910_0926440000_CGBTOTHER_105415.wav,YE WAS PITTER LIOS BITOL ME YE VICTY BIRD GER MORE WIL TEY CRY OR LIGHT BIGAD CHARLOER OL I ME LOOK GEN DER MER
WB_PaschimMedinipur_Jesa92353_0727220000_WBPMEOTHER_327542.wav,THE HONEEY THE MODEL BEING THAT LI A TO THIS MOME O E ON E MORNING TO A SON OR GOING O AN I SHALL BLI WAY A BECKON RA A DEASCHAJUNDL AND YOU O SHOUT NOTE GADS FOR  A TRUER OEED GOD EPAPATEDA ISEE IN AN WE WININGLE SHARTO
BR_Araria_Puru78975_0816470000_BHAROTHER_353885.wav,MO TISA MARI CABEMI TIS CA ARIN TOUG TECABURI WAT SOGT A LAG LIKE A WAWAT IN AT CHA WOT SOUGHT A LAG LAKE AWA WAT TISON BA MATER W IASAT A LACAPANTI CATE YO NOT IN I CAIAR CAT ABE OTA CHAL WAT TISON BETTER
KA_Bijapur_80858988_0919060000_IMG_20220912_130917.wav,BT YO ON KNOW MANIGI EGI TICHIN DINRALY MOTHERLY LACKE TIGILINDA MARKEDRE PETUNDE AA CISATOACA GITIN A MANICARTOCONTON LA CABINAVIGU CABIANDA DORDORDRADA A RARAKIRINDA AGRETITANAWAGE WI TETE PONDITIONA INGRAGAE LODOCCA PLACK MENNICAR TOPO UNTERTINANO ECA CABNACARTOSEN O MANIGETA
KA_Bijapur_Huse94838_0859060000_BHVSFE_338573.wav,THO DERGADY RMOVED  AMER AVURELY A LETOR MELY A A A BUT E WOULD NEVER DREAMA AGINES LIKE LIUSTA BA AN OAATRIGET MLAY AD NAORATHREE AND A MODERLY JATTERING ALTHE DOOR AT TH WULD DRUMA I GET LAG OL GENERA SATED IN E TAP WHICH I AT HE WOULD TAMA GE PUSHAMOR THROUGH IT I WULD LA NO LILU DRUMA
KA_Bijapur_51191523_1115360000_IMG_20220912_093303.wav,MONDE AROV  MONICHANAE NE MA LI MOTHERCOMCRITICAL MEN NO ADE ON TE COCASHA MONDE LONDON VERY LITELY COME TO PICINTO LIEUTENAT TEN MONISHANA NE MADIAELO TAMMA CRESTA OTEARAMADICRODO DERA MAD ROBLE DAMO SAESANAAN
CG_Rajnandg_Kanc87890_1315180000_CGRNMQ_54341.wav,DEA CA YO M SIT KIPO TOE LI YE HA AN TO MAT LA GAV BEACH MAY GO MUT KILOT CUT CI MY SIT CAPO I BU NAPO TOE BUT NA MY SITE
BR_Araria_Kund04353_1624340000_BHAROTHER_274995.wav,HE BE A CHABOGICHAR YAP WHEN LUGGERY AR CHAP BARGA LIGKING HI SWIPBO DIS O I LOKIN SUK GE AN NA YOLKIPOL DA MACCAN WI DIKRAN OR RASTIPE A CHIS AFFSOTA LUGGNARY TA KI LAGGRN OR CHAN BOTI FROM TE
KA_Mysore_Jann06887_1254580000_IMG_20220911_133905.wav,VU BILINGA CACADALTIBAN THEY WAR CATI EADEMER O DALTISH CONTRACT COPESA DE CONEIT THE ADE ADA CAM CADALTI PURAPESA THE AL TOBEATHA CAMCADALTIWAYSE SAMALI TE BIRUCADAL COHISH AMA CACARE OR PURAPESIEPELLAS THE DAL TUO BA BADMA CABI MAGA MANGO NA COCALA COMA BOLI WHEN A CACARE PURAPESSAMONG HA THEY MARA QUA
BR_Samastip_52907605_1110140000_BHARS_135235.wav,EVO MANDILI OMECHAROTRAPS E LIGHT HI OBORLHI OR DANDAPAPULATKAHI SAOCALAR KAR MAPAR OKARABAME DUBULARKACARAHI EVOR BODERLY CALLETS POOR NAW O KARABA EXCELLY COLAR GAS A SICRET ARPEEKINAI O CARAGE LIGHTHI O CAUPARMANDILKOPARME SAKALAR KE LIGHTHA WON LITE BU
BR_Araria_Bhar43840_0859150000_TGKSEP_83936.wav,BE HE ANDE SUBAR GAR TAIM HEAD WU OUN THE OUN THE LA DEKER AA WID SFTS OPENY DE GRY COULD HE GURDLE HIM TO GOUD STOWARDI WI BLACK BLACKS OF DE BEGRAHIM AT GOUD SPEE CAININ HIM
JH_Sahebganj_99991021_0847080000_BHGJSWB_178760.wav,PEAL TO CINPE MOR BELOW HIS BIGNICMALIG BOLTS AT ADMORD U NO DOUTL WI LALIGS O SOBUN RIS I PITIMA GODS WIS WINTHE CATU OF POLASO COEISMITIN PANO LO IO
BR_Araria_shwe06776_0751380000_BHARLK_353215.wav,ADO BAMI TO WORK AT A HEAVEN SO WOKER DAMAN E BETE POOR DER LAGAU ONE YAY MO SADE PA SUBMA
KA_Mysore_47478253_1315430000_BHJHBC_312336.wav,BOOK HOUSE TOOR BOOKOSE AND HAVIN E MI SURANLE A STONET I IN AN GET THE LILY OR SHATHER LIVIN A WITTE TE ON OW BOOKAUSE HE STAK AN THERE A LIPRATI ON THE LITY I ALOWN THE BOOKS OLD OR COULD TE BUT TURN EM GAIN A DE LOT AT SCORRY AN E NOT AT SCORTARE ATHELELIIN I MAND I CALLE A LAWRUM BUT BOOKS DENT A THE WODAI STAGATEK A CATACAND A
BR_Samastip_17347230_0333300000_APVBOR_12385.wav,IT WUL NOT BECE A NADIME I WAS SIPPAR ADMISA BETALSA DUADE DICE EVOMAR DAWACE LUMAGIGU MAR MAWACE ATMA CADUWA RACLIHE NAWACE OALA SIP CEROLACARWARTE ARO SIPTE PIA RANKETE AFTERAME A BULU PIERAN QITAL AMA DISAN DE DETESIPME ADIMISA WAMASUATACA WATCHPANLE
JH_Sahebganj_52455201_0757390000_JKSBDM_55930.wav,BUT BAA LABTE MI WOL TAS  LEV ONA TE WHO ME BABATE THE LAB GIII ME BATE DEN ME INTAI
MH_Nagpur_Amit40439_0422440000_MRNTA_82542.wav,IF GOD I THI SWIPT I DESIRE ASONIOLIM ANE  HE BUT WUT O MY GAY COMES ALONG THE CONSTRUCTIONS ON BERTEN MONOIN MAYING GE DO TEDERY TO WITY WIS TEMAGA FOR LEDY TY LIKE HA TO GO TO THE DAY NEING BAMOR BAN DE MARIC BAGIN AN BURNING APONTA FLETTER IN MY GE PARTAS ATELIS A DESARO DE DISATAN NE A DE AMANO THE RE
KA_Bijapur_61827728_1055370000_KTBJOTHER_315116.wav,YOU DON'T DO  MOST LIM BAN A WATOON DO MY SILYAN THERRO WI DYO RUNA YOUU TAMA DEY WAR I RATHER GA LANA OTEA I GAT A CA TA SLIM BANDORE LI BON DO DED DE NALOERDOO TGOLACALACA ANDA MA I WO TO CAIARIAN DA MASONA MARTHA E DE MOST LIM BADO RO WE GOT TAGY COOLIKON DO WEL LEY RETY AN THA DHEWAR A BATIAN A LANA BATINA IN YOU WON DO YU WA E LOT O PUTTIN A NEW T
WB_Malda_Puja37505_0847360000_WBMLTHP_201419.wav,AATA PT CACHE AND BEIS WALD OF PART DONATE WAAAT CI AE NON CE WAAAE MARK HAM OF THE SHUTTERS AS O CASASER THE SWINDLE OF SO MATATICTIFICIO ON A WITLE BAD AT THE CHIL BY THAT TE ONI BETULAGETING  DO DO WA THAT BELL ME THAY ATE CHEK HALICHE
MH_Chandrap_Durg54494_0756010000_MRCBC_139443.wav,TI BOOKANLIN  IS MEDICE AF THE CANNET COPLY VADE DALET KIT THE CANNAT
KA_Bijapur_Vina14820_0823150000_TGKFM_8029.wav,ITHE CONAVINATA CALCAPANDRA GARANE GETIVIGANOR INOROLANDA ALAWARBAGI AVE BEEN A RITYETARIGRA GIRAGORAN NOTBLE TO BIRAMRAGRA NOROODU CHOPLANSICAN NOTBODU NORCERIANTIALTIVINO SERIDAN NOR SRENTVITINLITINA SERINDINAPANDA WE BEEN A RIT JES A SELAN WHO CRIMIBLYMARON PAAN TO MARCACANONA SRINTACENTU
BR_Araria_Joyt24015_0542500000_BHAROTHER_353082.wav,A TA MA COUM TO OR TART OPEN ME OR AT I O GIETY TA OR WA A A MACOUM TA EX OL E AN BESILY GI COMATO SOMN TO
MH_Nagpur_21816796_1235250000_MRNAMP_19107.wav,THETRENITE MONSIEUR MADIDRINATENA MY DEAR DONTONESO DELONINE I ITOLONIAS AMOS ANCIENT ANIN A MADIMASALASODA HERE ANDWERS ANAS WOSLOV WORAN TOERY DISTAY LACRE AA COLECIANITARECHES AROVERY AND TE ASELOS ON MUWOCOMSELS HAD ALL REDISAPAHEM ANITE BUTO
CG_Rajnandg_Rosh45263_1457560000_BHVSAUR_219551.wav,BUT WHAT IS TEE T TTHE COUN TE HAND E E EBE A IN AS WELL WHAT YOU FAYIN ME ON BEHAVE YE THINKING TI MY  B YOU A ME HARTLY THAT THE NIKI MIV ME A YE MY TOUGT AR  BESOBON ELI MYNOW
BR_Samastip_05949023_1026070000_CGKDOTHER_301475.wav,ALU E A LO FUTI SIFA DE HANDHE IN MY EYE TO DA SPONDER AGOH A LOCOME SOME LA TAN TE AN BISTIS WO BISTIS WOA LUHEN WIT YO  CA LUHEN AND CALL CAVIZI BOT BUHE A LIE A HE HAMAN AH HE WE A LOOKA SITECAV HE
BR_Araria_Kund04353_1624300000_BHAROTHER_274995.wav,HE BE A CHABOGICHAR YAP WHEN LUGGERY AR CHAP BARGA LIGKING HI SWIPBO DIS O I LOKIN SUK GE AN NA YOLKIPOL DA MACCAN WI DIKRAN OR RASTIPE A CHIS AFFSOTA LUGGNARY TA KI LAGGRN OR CHAN BOTI FROM TE
WB_Malda_Sudi07535_0457460000_MLINMA_122995.wav,YO PATIR YOU TINKIN YOU RA O WATER OS  ASPECT I HIL I WONT LIKE A YIN OMANIN ESCRUEL CALLING O  IKEN HE'S INVITION IN YO HIS ATIENT BUT O
KA_Mysore_92665542_1516300000_KTMMOT_138846.wav,NON EVEN IF I KNOW HE THERE OUT THAT MOBE YET RETI OY MY CONS A TALCACONNAGE TE  MO AND MAD THE WE ANTRIVE LIKIT T FOR MA LIN SORTAN MONLE HE OFFERINI TI MIITROS ONIN E MOR LE PILIERMO EITHER SCONONO AS AT TAY OUT THAT MO ENOUGH TO LEDGE IMA THE
BR_Samastip_61127995_0822520000_JKJCYR_370305.wav,TERUOTO CAT I EWO APILAMEE WIT GLOOMYE TARACO CA WE LAVIE USY LAE BUG MEDENSIE WU LETACACARAA AND LERCACARA DEVATO BOLDELDELAN ASMONY GEVOLE
KA_Mysore_51706558_1434280000_BHGJSTF_3118.wav,PU DO  THOU HE DIN'T YOU PEN DELA DIN PU DON TEDE IN DE LAOON WELL O BAS THOLY CRON O RAGGIN WU DE NOW IT YOU PART THETHE MORTIN TADIDO HE GOT DEN FUL DA DABO DELOTO YE AIN' NEITHER DESS NOR VO DE O TO I TE NON O CO DENORLY CUSHIPOO DO THOR THAT TO MUT FOR NA CARELLA I DE DAN FOR DO O SCARCALY OTHO  DIN GI IMO TO AGUVLIAN TON A HO HER JIM
KA_Mysore_Sinc56858_1044090000_KTMOTHER_308323.wav,HOSPETA SANTA BAN DAT GA HOSPETALS AND REBBIS I MEE DA GE RON THO THE MAD E CALLO FASTALO HARGE ANTA MORGENCY AGURO HEALTHY SHOUSILLY EMERGANCY IGET AT THE CASPETAL GO PRICKY HE ARDID FOUR O SPETANATHA VANDERY MI SORELLY WANT TO COPAON I SIGUATED AGE AT THE YOSPETALO HE A SPETAL GOOD AMALTY NATIONAL MY ESPECIALITY I GET AT THEF SO
BR_Saharsa_60298837_1514320000_BHARBU_352068.wav,YI BOST SEE BOSKY GOMA DRAWARDYE CARRA LAGEO YE TRA WAT A MOPA HIM A YE I BE HARD NA MURKI BOS TE LAGL YOT TA BE ART LAGWALY BOSORODO CATMA CARAO TA WOT LIGA OER YO BOSKYA GOMA CARAHACKA PORTOGY CHOWA
BR_Gaya_Ingl97132_0516460000_BHGJRE_10299.wav,YE AG HAD HER JOKY IS GADKE ANDA EPLAE ME BA DADA CAVUA JOKING THE ACNEMICARPICTISHTEY OR YO MINA THA ADA HAA OR THE HARCO SIABE LAGGE WHO E HA OR WHICHLOGBE BETTER WERA TESAGI UP HIS FORTO ME THE EXECTER AN
KA_Mysore_35382030_1739300000_UPVNFN_199973.wav,MYT WEMIGT PEDELY MIGT VISTA DOON'T TINE THE WULD GOD INA ISITTEE AT THE CAGARE USE TO TENAGGI THE CORITION MITIFTELY UNHAND TEM I NODED TOBUTTEN AY WIT THEM I CAN LEVER WA ONDE TORIT THES LOWERS GIRLIN THAT THE CORITION MIGTIT EM I MAY LAY DO BETE BETE BANAT THE BARTEGGEIN THAT THE CORITION MIGTIT EM
KA_Bijapur_61827728_1053340000_KTBJAT_314604.wav,TEESIBIE BANK BINGATELY BODORDA DORDELANTA BANK AN THERE WITH TEETIEMONA WELLERLE QUALITIGULA
GA_NoSoGoa_48076079_0845330000_BHVSFAR_228381.wav,DRUCHAN DISTA CIACHE FERI BU LELIASA IVAZATO ZATRABA LELISA LOC OR DITICANIUBESA BAS LELETASA ANI FURE BURGANCATID TEPACATID MICIMAZAGI GASAGUNDIESA
BR_Araria_Kari35878_0413430000_JKJHEC_131524.wav,YOUNG PE WHOM SODAD HE MY GAN HAIR SHAT PISAD EREN B W BODY SO HAIR SOBO YOUGA CARE AME TIME METOYE YOUGASBLAS GILLY A CHAA TAHEH ORDUSADE B NAD MEKERY FO
KA_Mysore_01168147_1038540000_CGBTAT_252762.wav,IT IM LON I MI BEL PUT YOUN DO OLD GILIN ON MO O  MEGIN LABY ON ONLY O YO LACKE DEO SEV ATELA BELAGI ON TO DO LOKASHONO TO I MARY AN AMMA GIN DIE DOO WHEN I IM GE GOOD WAIT ON TIN THER ARNIT THE IN HALACK AGELAN TAN THEY THEM WILLIN NOT TO MUN AT TIWAT THEM WILLO TO MOK YTATE TE TO EAT TEM WELO TO MONEYWORSHIP I
BR_Araria_Sanj54358_0518330000_BHARRI_353742.wav,NOI EMIRER NOTING A BAT IS TU SWITIFOMRA BAMEAN TE SEATED THE PARABOOM MA LOVIAR NADIR WITH BEATRI SO A MEHAR YOU NOI
MH_Dhule_Vank30965_0515430000_BHJHBC_310305.wav,LUCANA SIR WE POLEWADAE LU CANVAR MANOS CITELLITEI NAN DISKI PAWADA HI PAU WE MUST BOTOPPI BOTABOZARASE SABUGER MUTA
KA_Belgaum_63697331_1729100000_APVBIS_173205.wav,HE  RESOR  AGITE TO ME FAMILY SO BAD TRAVELLINGS ATLI TO ME CADITE VIKENLA JO SHATAGIS A BIRUN KUPUBLOCATA DUMOLA RESORTS A LITOMALA SAGAVAREDITE A INIMWELS JANG GIRL TRAVELLING SADITOMALA MASTALAGIN SORASIN
KA_Mysore_Pavi07607_1002050000_IMG_20220911_121020.wav,YOU AND THE CHITRALLI KNOW WE ALTHOUGH ON THE CARD IN NAMA DETECGEROONTHE N TO SOON TER O ATHE TRUSHENOR WUDOLI MA RAGULA HALLAVAROU RITA AS SO O MY AWADHE ON THE DRSHONANANOR BODO IISH TO KNO PAISARNOHOLISTIWO AS TO FURAMONISIS AND MA CURAGANA HIRATIPARIS A ISHTONA SHAMA TOAS TO MANOA KULAKRA NA SHAVATOVUGA THAT'S TO PARISANA WULL SPEAK WELLA
BR_Gaya_Raus71836_0556220000_BHJHDA_113575.wav,YOA GOSHALAHE JA BOSADE GAEN BAT TEER DETS TICKY UP HIS FORTOME DEATAN GITNASADEGAEN AN O IS GAN OF TE DUD NIGLID OTT HEN BOT YE GAIN BO SIDE O DE CNICORAIN O PE HIS FORTONMY UP DE EXACTI E
BR_Araria_Guru48910_1210330000_BHARGOB_352866.wav,YOUARE YER CUD GHAREAD BOT A TA HEAY LOK TIRE YOUAR ITAN AHE HIS MID LOG SAB DARKLY IAN AN YEARE BOTH A TAG HA HA NAH BOTH TUNDAR ANA AGAL BAAL MEBOD LOBHAND YEUAR BOT TUNDA OF AA AGARA
WB_Malda_Shre58729_0934330000_BHVSFE_338578.wav,ANI FOR SOTI INOW TIITEBA TEACH OSTHIN WUL BE MONEY IF ANY SOLSITY PUDAETY AND SAMILI ITILIDARIETY TILL IS ALSITY MA A FA PRONAM WHO E THAT ASHI BEDMITSEN ZATE DA BOSOMAM HALLOWINE
JH_Sahebganj_52455201_0758280000_JKSBPG_40410.wav,BOT BULGA IS COT HAIDS IS GOOLINBOTS HAT A GIVE HA BUT BOT BUT A PUILITY A SHA HIS COPILITY PEALED MER HA A BUT A GAST HAID A GE BABAL GA TOD A
BR_Gopalgan_Anmo38068_0755570000_BHGGTO_365672.wav,HE DOWERED BANAAHER PO COMPANY GAHOGA OR A NITI IN TOWERCADO HER WHO HARRY O WOSLY LANCAR PILABANAWAR OR AGALVAGALU U ISIDE A PAR LIKA WER WHO SOOKING T WIT HERENIS AVOBAG WHICH MACAMAA
MH_Chandrap_07154079_0403510000_TGNLRAS_14689.wav,SO DONTHY DRAMODE FLOED COM TOM DURING WHICH APPER CONTOSA YU TE DISUFFER HIM AND IN THE JO PUT TI OROON ENADENACARIFA LOGANNAN WHOO DONT FUL JOMM IS MENATAMARKE FAGLE LAIV AND IF THE GAP PORTRICTING THE SURFAIR N IN WODEN TREE RED WERS HI I WAR
UP_Deoria_Ajay34538_1123500000_UPDETR_153540.wav,NEAGADI GUARDI REVOTE LIVINGLYE A WHOAGANECIATO TEA E THI COLD HEMIA MORUSIDALA HAFE BERDPIERI AGADI PU GATALANA ASIT WULD BE A VODGIVAVAN A PILAPILAFATIANO CAAHN SACULATI
BR_EastChamparan_Sana10415_0831240000_MRAFE_207068.wav,GREAT GOOD GOD THE KAIDER A  SKAKALAS APE THE KAI DER AS MIBOSARA NUTHE KAI DER IS MER BAGMAD GIMUTIA THE KAI DEIS MESA ISPIPI LE A TIFU NOGIMALA THE KAI DET IS BIMOSAI NO KARA THE KA TET IS MEBLAXAT THE KAI DER AS MER BLACT GALA GABATA THE AI DE AS MACOAT GOLAT GOD AND BA THE KAI DER AS MAKIKIE KAI DET IS MAVIT LA TA TAT WAS ULY THE KAI DIDA
WB_DakshinDinajpur_Anin17334_0753480000_WBDDIBK_324431.wav,TOPLATE TAPORE E CONACONI GAD FORATE DE GATATE TAPRI GRILA ICITULE CATICAND A BANK OF IN YATI TAPORE WIS HARARATI TO ROBER TE CHIUMONETE AR PAY BY THE LONG PORAHINI HEM TAPRE CONAPOSTORETI
BR_Araria_Joyt24015_0536420000_BHARWOHS_354101.wav,HES TAT  I I GI TE O MYHALE TO MUME MA COM TO A NI LATER NOW O AT TA GON BONAL TABLE WE WEA BOTY BOOL TA OR BEACE MAN SAT UP TA WI TASOLIN CURTL TAIL
KA_Mysore_51706558_1425040000_KTMZO_13022.wav,E DO OPEN DITEN THERE IFTHE GA S WAS TROE AN THER LITA THER HE WAS THROUE EN MRKED THEN THERE GAN TEGON DO GARIGON D I AIN'T IM SO GON TO ATINCHIGON TO BANACHAIN MARTA T THER I NO LIE CARON TRUTCH AN AGGU FOR TE I THA  MATA CACHIRA MATE A GOSI AILA O ST GAN THE NACR COVINTA CARDIN THA ONE SA A YELLA ADENANANO AN BOK SITINET NO
WB_North24P_20593765_1538550000_DDIGA_238893.wav,IT DID A GO CHILLIN BACK AND YO CANNA ACAA CHOCK O TE BLY WACHE NCALACOCHE BASHE MAT BA SHE BETY GOOD THOUG BA A SHOD PACHOS ODER THAT THAT IT BO GAGY A
